,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,Total_Pts
223,77,Adam Webster,BHA,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.52,0.71,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.14,3.76
224,3364,Simon Adingra,BHA,MID,7.0,0.0,0.0,0.0,3.36,0.0,3.47,0.0,3.2,0.0,0.0,0.0,1.86,2.07,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,1.93,17.93
225,802,Jean-Philippe Mateta,CRY,FOR,6.7,0.0,0.0,0.0,1.0,0.0,1.13,0.0,1.02,0.0,0.0,0.8,0.0,1.02,0.0,0.0,0.0,0.0,1.06,0.0,1.08,0.0,0.0,0.0,7.110000000000001
226,1037,Jadon Sancho,MUN,MID,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1171,Nathan Patterson,EVE,DEF,7.2,0.88,0.0,1.04,0.0,0.0,0.0,0.87,0.0,0.93,0.0,1.1,0.0,0.0,0.0,0.75,0.0,0.0,0.61,0.0,1.16,0.0,0.0,0.0,7.340000000000001
228,24,Willian,FUL,MID,7.7,0.0,3.72,0.0,3.03,0.0,3.68,0.0,0.0,3.66,0.0,2.74,0.0,0.0,0.0,3.24,0.0,3.19,0.0,0.0,0.0,2.86,0.0,0.0,26.12
229,410,Anthony Martial,MUN,FOR,7.9,2.19,0.0,1.78,0.0,0.0,1.72,0.0,1.85,0.0,0.0,0.0,0.96,0.0,0.0,1.17,0.0,1.19,0.0,0.0,1.15,0.0,0.0,0.0,12.01
230,1199,Christian Eriksen,MUN,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.59,0.0,0.0,1.13,0.0,1.31,0.0,0.0,1.28,0.0,0.0,0.0,4.6499999999999995
231,3377,Jordan Beyer,BUR,DEF,6.6,0.0,0.0,6.35,0.0,2.92,0.0,0.0,1.17,0.0,0.0,4.41,0.0,0.0,0.0,2.4,0.0,2.25,0.0,0.0,1.86,0.0,0.0,0.0,21.36
232,1333,Cheick Doucouré,CRY,MID,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,370,Harvey Elliott,LIV,MID,7.5,0.0,0.0,0.0,0.36,0.0,0.52,0.0,0.5,0.0,0.0,0.0,0.65,0.0,0.0,0.55,0.0,0.66,0.0,0.0,0.0,0.0,0.65,0.0,3.89
234,159,Jorginho,ARS,MID,7.6,0.0,0.0,3.3,0.0,3.18,0.0,0.0,2.03,0.0,0.0,0.0,2.17,0.0,0.0,1.88,0.0,0.0,0.0,3.15,0.0,2.42,0.0,0.0,18.13
235,1400,Amadou Onana,EVE,MID,7.4,0.88,0.0,0.87,0.0,0.0,0.0,2.39,0.0,2.78,0.0,2.43,0.0,0.0,0.0,2.43,0.0,0.0,2.09,0.0,2.49,0.0,0.0,0.0,16.36
236,1254,Diego Carlos,AVL,DEF,7.3,0.66,0.0,0.0,0.87,0.0,0.77,0.0,1.06,0.0,0.0,0.0,1.16,0.0,1.9,0.0,0.0,0.96,0.0,0.0,1.78,0.0,0.0,0.0,9.16
237,3366,Lyle Foster,BUR,FOR,6.6,0.0,0.0,0.48,0.0,1.18,0.0,0.0,1.44,0.0,0.0,3.3,0.0,0.0,0.0,2.74,0.0,2.99,0.0,0.0,2.41,0.0,0.0,0.0,14.540000000000001
238,1110,Marc Cucurella,CHE,DEF,8.3,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,2.34,0.0,2.53,0.0,0.0,0.0,0.0,1.66,0.0,1.6,0.0,1.44,0.0,0.0,0.0,11.11
239,456,Matt Ritchie,NEW,DEF,6.5,0.0,0.0,1.71,0.0,0.0,0.0,1.59,0.0,1.24,0.0,1.61,0.0,0.0,0.0,1.34,0.0,1.7,0.0,0.0,0.0,0.0,0.77,0.0,9.959999999999999
240,445,Jacob Murphy,NEW,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,429,Victor Lindelöf,MUN,DEF,7.9,4.07,0.0,2.09,0.0,0.0,2.8,0.0,4.12,0.0,0.0,0.0,1.51,0.0,0.0,3.77,0.0,2.99,0.0,0.0,3.94,0.0,0.0,0.0,25.290000000000003
242,2391,Ansu Fati,BHA,MID,8.2,0.0,0.0,0.0,2.59,0.0,3.24,0.0,3.04,0.0,0.0,0.0,1.75,2.01,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,1.81,16.38
243,101,Neal Maupay,BRE,FOR,7.3,0.0,0.0,2.83,0.0,0.0,2.16,0.0,2.7,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,3.06,0.0,2.29,0.0,0.0,1.45,16.98
244,127,Jay Rodriguez,BUR,FOR,6.8,0.0,0.0,1.99,0.0,1.14,0.0,0.0,0.95,0.0,0.0,0.87,0.0,0.0,0.0,0.69,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,7.140000000000001
245,1109,Takehiro Tomiyasu,ARS,DEF,7.5,0.0,0.0,3.19,0.0,2.88,0.0,0.0,2.25,0.0,0.0,0.0,2.63,0.0,0.0,1.74,0.0,0.0,0.0,3.35,0.0,2.65,0.0,0.0,18.689999999999998
246,3383,Elijah Adebayo,LUT,FOR,6.9,0.0,0.0,0.93,0.0,0.92,0.0,0.0,0.0,0.92,0.0,1.07,0.0,0.0,0.0,0.99,0.0,1.07,0.0,0.0,1.08,0.0,0.0,0.0,6.98
247,711,Elliot Anderson,NEW,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.61,0.0,0.0,0.0,0.0,0.75,0.0,1.6099999999999999
248,606,Angelo Ogbonna,WHU,DEF,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.26,0.0,0.0,0.36,0.0,0.0,0.32,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.31,1.7000000000000002
249,404,James Garner,EVE,MID,6.5,3.05,0.0,2.76,0.0,0.0,0.0,2.66,0.0,2.86,0.0,2.52,0.0,0.0,0.0,2.56,0.0,0.0,2.12,0.0,2.51,0.0,0.0,0.0,21.04
250,11,Joe Willock,NEW,MID,7.6,0.0,0.0,0.58,0.0,0.0,0.0,0.88,0.0,1.07,0.0,2.45,0.0,0.0,0.0,1.99,0.0,2.42,0.0,0.0,0.0,0.0,1.87,0.0,11.260000000000002
251,1403,Remo Freuler,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,186,Jeffrey Schlupp,CRY,MID,7.2,0.0,0.0,0.0,2.51,0.0,2.67,0.0,2.29,0.0,0.0,1.88,0.0,2.29,0.0,0.0,0.0,0.0,2.13,0.0,2.17,0.0,0.0,0.0,15.94
253,343,Curtis Jones,LIV,MID,7.3,0.0,0.0,0.0,1.32,0.0,1.37,0.0,1.4,0.0,0.0,0.0,1.41,0.0,0.0,1.32,0.0,1.38,0.0,0.0,0.0,0.0,1.36,0.0,9.559999999999999
254,1404,Sergio Gómez,MCI,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.46,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.58,0.0,0.0,0.4,2.8
255,853,Valentino Livramento,NEW,DEF,8.3,0.0,0.0,3.25,0.0,0.0,0.0,3.22,0.0,2.4,0.0,3.95,0.0,0.0,0.0,3.63,0.0,4.24,0.0,0.0,0.0,0.0,2.08,0.0,22.769999999999996
256,884,Ivan Toney,BRE,FOR,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,207,Jarrad Branthwaite,EVE,DEF,7.0,1.94,0.0,2.48,0.0,0.0,0.0,1.82,0.0,2.19,0.0,2.6,0.0,0.0,0.0,1.43,0.0,0.0,0.99,0.0,2.69,0.0,0.0,0.0,16.14
258,3416,Anel Ahmedhodzic,SHU,DEF,7.1,0.0,0.0,2.55,0.0,0.0,1.9,0.0,2.64,0.0,0.0,1.18,0.0,0.0,1.45,0.0,0.0,3.72,0.0,0.0,-0.16,0.0,0.0,0.0,13.28
259,3361,Justin Kluivert,BOU,MID,7.8,0.0,0.0,0.0,1.81,0.0,1.65,0.0,1.67,0.0,0.0,2.22,0.0,0.0,0.0,1.86,0.0,1.97,0.0,0.0,0.0,1.69,0.0,0.0,12.87
260,724,Rayan Aït Nouri,WOL,DEF,7.2,0.0,2.52,1.57,0.0,3.46,0.0,0.0,3.21,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,2.12,0.0,2.92,0.0,0.0,0.0,20.799999999999997
261,217,Michael Keane,EVE,DEF,7.3,0.66,0.0,0.77,0.0,0.0,0.0,0.71,0.0,0.79,0.0,0.92,0.0,0.0,0.0,0.65,0.0,0.0,0.53,0.0,0.92,0.0,0.0,0.0,5.95
262,44,Matt Targett,NEW,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,206,James Tomkins,CRY,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1253,Boubacar Kamara,AVL,MID,6.7,2.05,0.0,0.0,2.35,0.0,1.8,0.0,1.99,0.0,0.0,0.0,2.31,0.0,2.82,0.0,0.0,2.24,0.0,0.0,2.41,0.0,0.0,0.0,17.97
265,1286,Joe Worrall,FOR,DEF,6.8,0.0,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001
266,367,Harry Wilson,FUL,MID,7.4,0.0,2.71,0.0,2.3,0.0,2.54,0.0,0.0,2.42,0.0,2.05,0.0,0.0,0.0,2.28,0.0,2.24,0.0,0.0,0.0,2.05,0.0,0.0,18.59
267,1744,Kudus Mohammed,WHU,MID,8.1,0.0,0.0,0.0,3.52,0.0,0.0,2.94,0.0,3.11,0.0,0.0,3.37,0.0,0.0,3.07,0.0,0.0,0.0,2.31,0.0,0.0,0.0,2.95,21.27
268,259,Harrison Reed,FUL,MID,7.5,0.0,2.49,0.0,2.28,0.0,1.71,0.0,0.0,1.86,0.0,1.59,0.0,0.0,0.0,1.75,0.0,1.73,0.0,0.0,0.0,1.42,0.0,0.0,14.83
269,559,Hugo Lloris,TOT,GK,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,490,George Baldock,SHU,DEF,6.9,0.0,0.0,1.01,0.0,0.0,1.03,0.0,1.88,0.0,0.0,0.99,0.0,0.0,1.17,0.0,0.0,2.36,0.0,0.0,0.05,0.0,0.0,0.0,8.49
271,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2339,Tom Lockyer,LUT,DEF,7.1,0.0,0.0,1.67,0.0,1.54,0.0,0.0,0.0,1.03,0.0,2.48,0.0,0.0,0.0,1.69,0.0,2.89,0.0,0.0,2.15,0.0,0.0,0.0,13.450000000000001
273,1249,Kieffer Moore,BOU,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.33,0.0,0.0,0.0,0.31,0.0,0.29,0.0,0.0,0.0,0.3,0.0,0.0,1.4300000000000002
274,1396,Neto,BOU,GK,6.6,0.0,0.0,0.0,4.51,0.0,4.6,0.0,3.73,0.0,0.0,4.77,0.0,0.0,0.0,4.37,0.0,4.12,0.0,0.0,0.0,3.61,0.0,0.0,29.71
275,3208,Illia Zabarnyi,BOU,DEF,6.6,0.0,0.0,0.0,2.72,0.0,3.73,0.0,1.25,0.0,0.0,4.69,0.0,0.0,0.0,3.28,0.0,3.02,0.0,0.0,0.0,1.04,0.0,0.0,19.73
276,450,Paul Dummett,NEW,DEF,6.5,0.0,0.0,0.61,0.0,0.0,0.0,0.69,0.0,0.46,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.61,0.0,0.0,0.0,0.0,0.32,0.0,3.6499999999999995
277,1284,Scott McKenna,FOR,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,9,Emile Smith Rowe,ARS,MID,7.9,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.34,0.0,0.0,0.0,0.69,0.0,0.0,0.59,0.0,0.0,0.0,0.85,0.0,0.82,0.0,0.0,3.5999999999999996
280,130,Josh Brownhill,BUR,MID,7.1,0.0,0.0,3.41,0.0,2.7,0.0,0.0,2.43,0.0,0.0,2.84,0.0,0.0,0.0,2.47,0.0,2.53,0.0,0.0,2.3,0.0,0.0,0.0,18.680000000000003
281,2095,Zeki Amdouni,BUR,FOR,7.1,0.0,0.0,3.26,0.0,2.3,0.0,0.0,1.6,0.0,0.0,1.94,0.0,0.0,0.0,1.6,0.0,1.75,0.0,0.0,1.37,0.0,0.0,0.0,13.82
282,1168,Vitaliy Mykolenko,EVE,DEF,7.6,3.12,0.0,3.5,0.0,0.0,0.0,2.92,0.0,3.35,0.0,3.45,0.0,0.0,0.0,2.35,0.0,0.0,1.59,0.0,3.56,0.0,0.0,0.0,23.84
283,1111,Connor Roberts,BUR,DEF,7.2,0.0,0.0,1.04,0.0,0.89,0.0,0.0,0.54,0.0,0.0,1.11,0.0,0.0,0.0,0.82,0.0,0.79,0.0,0.0,0.72,0.0,0.0,0.0,5.91
284,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.19,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.0,0.0,0.0,1.65
285,875,Mads Roerslev,BRE,DEF,6.8,0.0,0.0,4.17,0.0,0.0,2.16,0.0,3.47,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,3.73,0.0,2.92,0.0,0.0,0.96,20.46
286,3207,João Gomes,WOL,MID,6.9,0.0,1.61,1.53,0.0,1.59,0.0,0.0,1.48,0.0,0.0,0.0,1.62,0.0,0.0,0.0,1.68,0.0,1.4,0.0,1.54,0.0,0.0,0.0,12.450000000000003
287,1192,Toti Gomes,WOL,DEF,6.9,0.0,0.86,0.55,0.0,1.29,0.0,0.0,1.32,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.06,0.0,0.91,0.0,1.28,0.0,0.0,0.0,8.26
288,676,Fábio Silva,WOL,FOR,7.4,0.0,0.63,0.54,0.0,0.79,0.0,0.0,0.78,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.72,0.0,0.71,0.0,0.76,0.0,0.0,0.0,5.64
289,1889,Arnaut Danjuma,EVE,MID,7.4,0.76,0.0,0.76,0.0,0.0,0.0,0.71,0.0,0.81,0.0,0.78,0.0,0.0,0.0,0.79,0.0,0.0,0.63,0.0,0.75,0.0,0.0,0.0,5.99
290,129,Chris Wood,FOR,FOR,7.2,0.0,0.0,3.51,0.0,0.0,2.87,0.0,2.65,0.0,3.15,0.0,0.0,0.0,0.0,3.31,0.0,2.38,0.0,0.0,2.85,0.0,0.0,0.0,20.720000000000002
291,3439,Milos Kerkez,BOU,DEF,6.7,0.0,0.0,0.0,2.19,0.0,1.55,0.0,0.97,0.0,0.0,2.17,0.0,0.0,0.0,1.28,0.0,1.55,0.0,0.0,0.0,0.9,0.0,0.0,10.610000000000001
292,1434,Divin Mubama,WHU,FOR,6.5,0.0,0.0,0.0,0.75,0.0,0.0,0.72,0.0,0.8,0.0,0.0,0.83,0.0,0.0,0.51,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.49,4.44
293,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,3461,Calvin Bassey,FUL,DEF,7.5,0.0,3.38,0.0,1.31,0.0,2.45,0.0,0.0,1.36,0.0,0.7,0.0,0.0,0.0,1.09,0.0,1.01,0.0,0.0,0.0,0.74,0.0,0.0,12.04
295,3363,Bart Verbruggen,BHA,GK,6.9,0.0,0.0,0.0,1.76,0.0,2.04,0.0,2.48,0.0,0.0,0.0,2.25,3.02,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.78,16.43
296,481,Sander Berge,BUR,MID,7.0,0.0,0.0,3.13,0.0,2.37,0.0,0.0,2.11,0.0,0.0,2.84,0.0,0.0,0.0,2.09,0.0,2.11,0.0,0.0,1.97,0.0,0.0,0.0,16.619999999999997
297,1890,Ryan Gravenberch,LIV,MID,8.1,0.0,0.0,0.0,1.79,0.0,1.81,0.0,1.59,0.0,0.0,0.0,1.75,0.0,0.0,1.49,0.0,1.66,0.0,0.0,0.0,0.0,1.57,0.0,11.66
298,1441,Idrissa Gana Gueye,EVE,MID,7.4,2.58,0.0,2.37,0.0,0.0,0.0,2.1,0.0,2.15,0.0,1.9,0.0,0.0,0.0,1.95,0.0,0.0,1.67,0.0,1.92,0.0,0.0,0.0,16.64
299,727,Nathaniel Clyne,CRY,DEF,7.1,0.0,0.0,0.0,0.49,0.0,0.69,0.0,0.57,0.0,0.0,0.48,0.0,0.69,0.0,0.0,0.0,0.0,0.74,0.0,0.88,0.0,0.0,0.0,4.54
300,686,Dean Henderson,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.47,0.0,0.0,0.65,0.0,0.83,0.0,0.0,0.0,0.0,0.99,0.0,0.97,0.0,0.0,0.0,4.319999999999999
301,3411,Issa Kaboré,LUT,DEF,7.0,0.0,0.0,0.4,0.0,0.57,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.77,0.0,2.7,0.0,0.0,2.24,0.0,0.0,0.0,10.24
302,471,Wes Foderingham,SHU,GK,6.4,0.0,0.0,4.05,0.0,0.0,3.2,0.0,4.0,0.0,0.0,3.25,0.0,0.0,3.54,0.0,0.0,4.61,0.0,0.0,2.31,0.0,0.0,0.0,24.959999999999997
303,189,Vicente Guaita,CRY,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,3477,Gustavo Hamer,SHU,MID,6.8,0.0,0.0,3.12,0.0,0.0,3.49,0.0,3.27,0.0,0.0,2.91,0.0,0.0,2.79,0.0,0.0,3.54,0.0,0.0,2.12,0.0,0.0,0.0,21.240000000000002
306,3484,Beto,EVE,FOR,7.7,1.19,0.0,1.18,0.0,0.0,0.0,1.07,0.0,1.21,0.0,1.15,0.0,0.0,0.0,1.02,0.0,0.0,0.89,0.0,1.14,0.0,0.0,0.0,8.85
307,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.0,1.5,1.26,0.0,1.75,0.0,0.0,1.56,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.43,0.0,1.24,0.0,1.52,0.0,0.0,0.0,11.620000000000001
308,3365,Vitinho,BUR,DEF,6.6,0.0,0.0,4.13,0.0,2.65,0.0,0.0,1.26,0.0,0.0,3.15,0.0,0.0,0.0,1.98,0.0,1.89,0.0,0.0,1.7,0.0,0.0,0.0,16.76
309,297,Kalvin Phillips,MCI,MID,7.1,0.0,0.0,0.0,0.44,0.0,0.59,0.0,0.0,0.69,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.45,0.0,0.0,0.34,3.47
310,1383,Manor Solomon,TOT,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,1.25,0.0,0.0,1.71
311,45,Cameron Archer,SHU,FOR,7.2,0.0,0.0,2.91,0.0,0.0,3.13,0.0,3.14,0.0,0.0,2.55,0.0,0.0,2.46,0.0,0.0,3.23,0.0,0.0,2.02,0.0,0.0,0.0,19.44
312,1393,Marcus Tavernier,BOU,MID,7.2,0.0,0.0,0.0,2.94,0.0,2.68,0.0,2.48,0.0,0.0,3.16,0.0,0.0,0.0,2.57,0.0,2.83,0.0,0.0,0.0,2.55,0.0,0.0,19.21
313,720,Tosin Adarabioyo,FUL,DEF,7.0,0.0,0.64,0.0,0.38,0.0,1.24,0.0,0.0,0.97,0.0,0.39,0.0,0.0,0.0,0.46,0.0,0.45,0.0,0.0,0.0,0.39,0.0,0.0,4.92
314,491,John Egan,SHU,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.75,0.0,0.0,0.16,0.0,0.0,0.0,1.07
315,3403,Amari'i Bell,LUT,DEF,7.1,0.0,0.0,1.76,0.0,1.75,0.0,0.0,0.0,1.19,0.0,2.22,0.0,0.0,0.0,1.64,0.0,2.4,0.0,0.0,1.92,0.0,0.0,0.0,12.88
316,3362,Mahmoud Dahoud,BHA,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.97,1.06,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,1.15,5.550000000000001
317,594,Pablo Fornals,WHU,MID,7.4,0.0,0.0,0.0,0.92,0.0,0.0,0.83,0.0,0.95,0.0,0.0,1.13,0.0,0.0,1.01,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.99,6.65
318,718,Ben Godfrey,EVE,DEF,7.1,0.5,0.0,0.58,0.0,0.0,0.0,0.49,0.0,0.59,0.0,0.75,0.0,0.0,0.0,0.52,0.0,0.0,0.47,0.0,0.76,0.0,0.0,0.0,4.66
319,3269,Auston Trusty,SHU,DEF,6.5,0.0,0.0,2.32,0.0,0.0,1.69,0.0,2.36,0.0,0.0,1.15,0.0,0.0,1.41,0.0,0.0,3.34,0.0,0.0,0.06,0.0,0.0,0.0,12.33
320,696,Sergio Reguilón,MUN,DEF,7.6,0.51,0.0,0.39,0.0,0.0,0.36,0.0,0.52,0.0,0.0,0.0,0.3,0.0,0.0,0.49,0.0,0.52,0.0,0.0,0.59,0.0,0.0,0.0,3.68
321,120,Charlie Taylor,BUR,DEF,6.8,0.0,0.0,5.14,0.0,2.87,0.0,0.0,0.98,0.0,0.0,3.93,0.0,0.0,0.0,1.9,0.0,1.72,0.0,0.0,1.53,0.0,0.0,0.0,18.07
322,1242,Chris Mepham,BOU,DEF,6.7,0.0,0.0,0.0,0.78,0.0,0.7,0.0,0.51,0.0,0.0,1.09,0.0,0.0,0.0,0.73,0.0,0.82,0.0,0.0,0.0,0.52,0.0,0.0,5.15
323,1861,Sofyan Amrabat,MUN,MID,7.3,1.27,0.0,1.14,0.0,0.0,1.03,0.0,0.91,0.0,0.0,0.0,0.52,0.0,0.0,0.47,0.0,0.43,0.0,0.0,0.5,0.0,0.0,0.0,6.2700000000000005
324,885,Josh Dasilva,BRE,MID,6.9,0.0,0.0,0.24,0.0,0.0,0.36,0.0,0.62,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.91,0.0,0.0,0.66,4.86
325,3184,Danilo,FOR,MID,7.0,0.0,0.0,0.59,0.0,0.0,1.25,0.0,1.81,0.0,1.99,0.0,0.0,0.0,0.0,2.05,0.0,1.42,0.0,0.0,1.63,0.0,0.0,0.0,10.739999999999998
326,3432,Bénie Adama Traore,SHU,FOR,7.0,0.0,0.0,0.31,0.0,0.0,0.48,0.0,0.52,0.0,0.0,0.46,0.0,0.0,0.36,0.0,0.0,0.45,0.0,0.0,0.41,0.0,0.0,0.0,2.99
327,1237,David Brooks,BOU,MID,6.7,0.0,0.0,0.0,0.78,0.0,0.83,0.0,0.8,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,1.12,0.0,0.0,0.0,1.06,0.0,0.0,6.790000000000001
328,493,Oliver McBurnie,SHU,FOR,7.0,0.0,0.0,2.7,0.0,0.0,2.94,0.0,2.95,0.0,0.0,2.28,0.0,0.0,2.2,0.0,0.0,2.82,0.0,0.0,1.71,0.0,0.0,0.0,17.6
329,880,Vitaly Janelt,BRE,MID,7.3,0.0,0.0,2.51,0.0,0.0,2.17,0.0,2.24,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,2.31,0.0,2.02,0.0,0.0,1.5,14.959999999999999
330,1450,Boubacar Traoré,WOL,MID,6.7,0.0,0.94,0.86,0.0,0.88,0.0,0.0,0.76,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.74,0.0,0.7,0.0,0.7,0.0,0.0,0.0,6.25
331,916,Max Aarons,BOU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,1.13,0.0,2.01,0.0,0.0,0.0,1.37,0.0,0.0,5.02
332,812,Hugo Bueno,WOL,DEF,7.0,0.0,0.65,0.47,0.0,0.79,0.0,0.0,0.71,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.65,0.0,0.6,0.0,0.73,0.0,0.0,0.0,5.209999999999999
333,98,Adam Lallana,BHA,MID,6.8,0.0,0.0,0.0,2.54,0.0,2.61,0.0,2.01,0.0,0.0,0.0,1.51,1.67,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.64,13.86
334,352,Rhian Brewster,SHU,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.9,0.0,0.0,1.42,0.0,0.0,1.17,0.0,0.0,0.0,3.88
