,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,MD_37_Pts,MD_38_Pts,Total_Pts
321,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,0.0,0.0,0.81,0.0,0.75,0.0,0.77,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.89,0.0,0.74,0.0,0.0,0.0,0.88,0.0,0.0,0.21,0.0,0.76,0.83,0.0,0.96,0.0,0.86,0.79,0.44,0.97,0.72,0.88,0.28,0.77,13.979999999999999
322,1325,Clément Lenglet,AVL,DEF,7.7,2.67,0.0,0.0,3.87,0.0,0.0,0.0,2.55,0.0,1.41,0.0,0.0,0.0,1.25,0.0,0.0,1.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.69,1.36,0.0,0.54,0.98,0.0,0.45,0.73,0.15,0.63,0.5,0.55,0.05,0.61,21.119999999999997
323,728,Robin Olsen,AVL,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,374,João Cancelo,MCI,DEF,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,869,Rico Henry,BRE,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,386,Aymeric Laporte,MCI,DEF,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,3362,Mahmoud Dahoud,BHA,MID,7.5,0.34,0.0,0.0,0.34,0.0,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.0,0.28,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.01,0.29,0.34,0.0,0.3,0.0,0.32,0.32,0.05,0.32,0.31,0.3,0.22,0.32,5.299999999999999
328,1934,Jakub Kiwior,ARS,DEF,7.6,1.84,0.0,0.0,0.0,1.08,0.0,0.0,1.23,0.0,0.76,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,1.03,0.0,0.95,0.0,0.0,0.53,0.0,0.57,0.93,0.0,0.59,0.0,0.64,0.65,0.12,0.53,0.7,0.55,0.13,0.69,14.28
329,3420,Andre Brooks,SHU,MID,6.5,1.85,0.0,0.0,1.92,0.0,0.0,1.86,0.0,0.0,0.0,2.01,0.0,0.0,0.0,1.89,0.0,0.0,0.0,1.83,0.0,1.86,0.0,0.0,0.36,0.0,2.0,0.0,1.69,1.99,0.0,1.78,2.02,0.18,1.79,2.01,1.83,1.27,1.98,32.12
330,421,Brandon Williams,MUN,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,3376,Benson Manuel,BUR,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.28,0.0,0.0,0.27,0.0,0.0,0.3,0.0,0.23,0.28,0.0,0.24,0.0,0.3,0.28,0.0,0.27,0.29,0.27,0.0,0.32,3.8699999999999997
332,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,10,Rob Holding,CRY,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.43,0.0,0.0,0.0,0.93,0.0,0.0,0.13,0.0,0.84,0.75,0.0,0.54,0.0,0.51,0.8,0.07,0.74,0.7,0.81,0.46,0.72,8.65
336,963,Ryan John Giles,LUT,DEF,6.9,1.25,0.0,0.0,0.6,0.0,0.0,0.85,0.0,0.0,0.0,0.48,0.0,0.32,0.0,0.0,0.0,0.54,0.0,0.0,0.11,0.53,0.11,0.0,0.46,0.0,0.45,0.41,0.0,0.69,0.12,0.46,2.19,0.49,1.28,1.38,1.11,0.47,1.37,15.669999999999998
337,530,Davinson Sánchez,TOT,DEF,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,368,Caoimhín Kelleher,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
339,342,Adrián,LIV,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1692,Benoît Badiashile,CHE,DEF,8.4,0.0,0.69,0.0,0.0,1.14,0.0,0.0,0.0,0.9,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.62,0.0,0.0,0.22,0.0,0.55,0.0,0.44,0.61,0.0,0.54,0.4,0.16,0.43,0.53,0.51,0.46,0.55,10.090000000000002
341,348,Taiwo Awoniyi,FOR,FOR,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,1.53,0.0,0.0,0.0,2.62,0.0,0.0,2.08,0.0,2.88,3.14,0.0,2.77,0.0,3.32,2.8,0.45,2.44,3.01,3.04,0.42,2.88,34.02
342,1890,Ryan Gravenberch,LIV,MID,8.1,0.0,2.35,0.0,0.0,1.39,0.0,1.51,0.0,0.0,0.88,0.0,0.0,1.02,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.03,0.65,0.0,0.71,0.65,0.0,0.66,0.28,0.54,0.64,0.69,0.59,0.46,0.71,15.079999999999998
343,1889,Arnaut Danjuma,EVE,MID,7.4,2.15,0.0,0.0,1.59,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.46,0.0,1.19,0.0,0.0,1.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,1.16,0.0,1.01,1.29,0.0,1.07,1.29,0.84,1.18,1.22,1.35,0.17,0.94,21.500000000000004
344,1111,Connor Roberts,BUR,DEF,7.2,0.0,0.21,0.0,0.45,0.0,0.0,0.25,0.0,0.0,0.38,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.4,0.0,0.0,0.52,0.0,0.36,0.64,0.0,0.49,0.0,0.51,0.57,0.0,0.39,0.5,0.38,0.0,0.63,7.68
345,739,Karl Jakob Hein,ARS,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1076,Yoane Wissa,BRE,MID,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,3.18,0.0,0.0,2.54,0.0,0.0,3.19,3.4,0.0,0.0,0.0,2.48,0.0,0.0,2.74,0.0,2.13,2.06,0.0,1.85,0.0,2.5,4.56,0.0,2.01,2.3,2.05,0.07,2.09,40.459999999999994
348,1254,Diego Carlos,AVL,DEF,7.3,3.08,0.0,0.0,4.53,0.0,0.0,0.0,3.33,0.0,2.65,0.0,0.0,0.0,3.87,0.0,0.0,3.06,0.0,0.0,0.0,2.56,0.0,0.0,0.0,2.05,3.79,0.0,1.19,2.85,0.0,1.06,2.05,0.45,1.71,1.23,1.4,0.16,1.67,42.69
349,1252,Matt Turner,FOR,GK,6.1,3.78,0.0,0.0,0.0,4.13,0.0,3.73,0.0,0.0,4.36,0.0,0.0,0.0,3.69,0.0,0.0,3.5,0.0,0.0,0.0,3.79,0.0,0.0,3.19,0.0,4.65,4.46,0.0,3.51,0.0,4.86,4.14,0.67,3.45,4.69,3.92,0.63,4.44,69.58999999999999
350,249,Anthony Knockaert,FUL,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,1284,Scott McKenna,FOR,DEF,6.6,0.44,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
353,1230,Jefferson Lerma,CRY,MID,7.0,3.53,0.0,0.0,2.48,0.0,0.0,0.0,0.0,2.74,0.0,0.0,2.91,0.0,3.19,0.0,0.0,2.49,0.0,0.0,0.0,2.85,0.0,0.0,0.51,0.0,2.65,2.69,0.0,2.17,0.0,2.37,3.37,0.25,2.55,2.66,2.7,1.78,2.52,46.410000000000004
354,360,Nathaniel Phillips,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,311,Demarai Gray,EVE,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1165,Lewis Hall,NEW,MID,6.5,0.57,0.0,0.0,0.77,0.0,0.0,0.57,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.32,0.0,0.0,0.0,0.28,0.0,0.0,0.06,0.0,0.31,0.0,0.31,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31
357,222,Alex Iwobi,FUL,MID,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,3.01,0.0,0.0,0.0,3.08,0.0,0.0,3.19,0.0,0.0,0.0,3.17,0.0,3.28,0.0,0.0,3.31,3.23,0.0,3.06,0.0,3.39,1.28,0.0,3.21,3.01,2.58,1.63,3.31,44.52
358,2319,Ben Doak,LIV,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,658,Timothy Castagne,FUL,DEF,7.7,2.71,0.0,0.0,3.07,0.0,0.0,2.44,0.0,0.0,2.14,0.0,0.0,0.0,1.89,0.0,0.0,2.03,0.0,0.0,0.0,2.87,0.0,1.96,0.0,0.0,3.14,2.73,0.0,1.95,0.0,2.84,0.72,0.0,2.88,2.16,1.44,0.91,3.01,40.88999999999999
360,545,Eric Dier,TOT,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,3461,Calvin Bassey,FUL,DEF,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,2.79,0.0,0.0,0.0,3.36,0.0,0.0,3.26,0.0,0.0,0.0,4.61,0.0,2.71,0.0,0.0,5.38,4.59,0.0,3.15,0.0,4.73,0.8,0.0,4.82,3.7,1.99,1.02,4.78,52.42000000000001
362,511,Danny Ings,WHU,FOR,8.1,0.0,0.0,1.5,0.0,1.21,0.0,0.0,0.91,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.77,0.58,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.27,0.41,0.55,0.0,0.45,0.0,0.51,0.42,0.12,0.43,0.42,0.55,0.04,0.35,10.979999999999999
363,465,Joelinton,NEW,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1225,Joe Rothwell,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1238,James Hill,BOU,DEF,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.04,0.0,0.04,0.0,0.23,0.23,0.0,0.23,0.05,0.21,0.18,0.16,0.2,0.16,0.22,0.12,0.18,2.47
366,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,3458,Igor,BHA,DEF,7.6,0.82,0.0,0.0,0.89,0.0,0.0,0.71,0.0,0.0,0.0,1.2,0.0,0.0,1.11,0.0,0.0,0.95,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.04,0.66,0.95,0.0,0.83,0.0,1.34,1.01,0.14,1.08,1.06,0.82,0.58,1.05,16.42
368,2414,Anass Zaroury,BUR,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.2,0.0,0.17,0.26,0.0,0.22,0.0,0.2,0.19,0.0,0.18,0.2,0.18,0.0,0.22,2.1999999999999997
369,431,Teden Mengi,LUT,DEF,7.7,1.98,0.0,0.0,1.11,0.0,0.0,3.61,0.0,0.0,0.0,2.09,0.0,0.64,0.0,0.0,0.0,2.27,0.0,0.0,0.46,2.32,0.46,0.0,2.16,0.0,1.22,0.96,0.0,2.74,0.43,0.52,3.7,0.87,2.33,2.46,1.94,0.85,2.47,37.59
370,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1050,CJ Egan-Riley,BUR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1437,Lucas Paquetá,WHU,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,2.26,0.0,0.0,0.0,2.14,3.03,3.39,0.0,3.3,0.0,3.39,3.13,0.85,3.18,3.12,3.81,0.3,2.45,35.080000000000005
373,1377,Rico Lewis,MCI,DEF,7.0,0.0,0.85,0.0,0.0,0.0,0.77,0.9,0.0,0.0,0.9,0.0,0.0,0.99,1.07,0.0,0.0,0.0,1.1,0.0,0.0,0.85,0.0,0.0,0.0,0.05,1.01,0.0,1.09,1.25,0.0,1.53,1.11,0.21,1.33,1.45,1.25,0.83,1.37,19.91
374,866,Emi Buendía,AVL,MID,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.42,0.0,0.0,0.0,1.03,0.0,0.0,0.9,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.59,1.07,0.0,0.67,0.99,0.0,0.75,1.07,0.23,0.98,0.83,0.89,0.08,0.84,12.500000000000002
375,475,Jack Robinson,SHU,DEF,6.7,1.63,0.0,0.0,2.18,0.0,0.0,2.32,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.99,0.0,0.0,0.0,1.57,0.0,1.64,0.0,0.0,0.18,0.0,2.54,0.0,0.11,1.96,0.0,1.15,3.11,0.09,0.65,2.87,1.5,0.63,1.81,29.809999999999995
376,1282,Tyrell Malacia,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.27,0.0,0.0,0.57,0.0,0.0,0.65,0.0,0.0,0.0,0.32,0.0,0.0,0.65,0.0,0.0,0.16,0.0,0.53,0.0,0.48,0.51,0.0,0.65,0.64,0.09,0.85,0.65,0.59,0.63,0.52,8.969999999999999
377,1059,James Mcatee,SHU,MID,6.5,2.19,0.0,0.0,2.4,0.0,0.0,2.34,0.0,0.0,0.0,2.46,0.0,0.0,0.0,2.28,0.0,0.0,0.0,2.25,0.0,2.32,0.0,0.0,0.43,0.0,2.52,0.0,1.93,2.47,0.0,2.15,2.64,0.22,2.15,2.62,2.22,1.53,2.57,39.68999999999999
378,604,Aaron Cresswell,WHU,DEF,7.7,0.0,0.0,1.28,0.0,0.49,0.0,0.0,0.56,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.61,0.62,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.48,0.54,0.63,0.0,0.82,0.0,0.88,0.76,0.2,0.63,0.62,1.03,0.07,0.44,12.069999999999999
379,1847,Edson Álvarez,WHU,MID,7.1,0.0,0.0,3.16,0.0,2.81,0.0,0.0,2.44,0.0,2.21,0.0,0.0,0.0,0.0,0.0,2.25,2.08,0.0,0.0,0.0,2.06,0.0,0.0,0.0,1.38,2.01,2.11,0.0,1.93,0.0,1.97,1.99,0.54,2.02,2.04,2.19,0.19,1.68,37.05999999999999
380,613,Łukasz Fabiański,WHU,GK,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.15,0.16,0.22,0.0,0.24,0.0,0.21,0.19,0.05,0.17,0.17,0.24,0.02,0.15,2.63
381,492,Chris Basham,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.33,0.02,0.2,0.32,0.24,0.15,0.26,1.91
382,1383,Manor Solomon,TOT,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.5,0.0,0.55,0.0,0.0,0.76,0.61,0.0,0.66,0.0,0.56,0.51,0.11,0.56,0.52,0.72,0.46,0.65,7.550000000000001
383,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,297,Kalvin Phillips,MCI,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.17,0.03,0.17,0.18,0.17,0.12,0.18,1.41
386,3402,Gabriel Osho,LUT,DEF,6.9,1.98,0.0,0.0,1.1,0.0,0.0,3.66,0.0,0.0,0.0,2.1,0.0,0.61,0.0,0.0,0.0,2.31,0.0,0.0,0.46,2.33,0.46,0.0,2.21,0.0,1.22,0.92,0.0,2.97,0.46,0.34,3.95,0.95,2.57,2.72,2.11,0.93,2.73,39.089999999999996
387,1438,Sasa Kalajdzic,WOL,FOR,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1897,Mark Flekken,BRE,GK,6.9,0.0,4.14,0.0,0.0,0.0,4.02,4.98,0.0,0.0,3.99,0.0,0.0,3.63,0.0,0.0,5.23,4.45,0.0,0.0,0.0,3.89,0.0,0.0,5.52,0.0,4.8,4.72,0.0,4.24,0.0,6.12,10.66,0.0,5.1,4.98,4.73,0.17,4.41,89.77999999999999
389,1174,Philippe Coutinho,AVL,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,3405,Pelly Ruddock Mpanzu,LUT,MID,6.7,0.64,0.0,0.0,0.69,0.0,0.0,0.77,0.0,0.0,0.0,0.78,0.0,0.72,0.0,0.0,0.0,0.76,0.0,0.0,0.16,0.79,0.16,0.0,0.48,0.0,0.24,0.58,0.0,0.23,0.04,0.23,0.49,0.1,0.25,0.26,0.25,0.09,0.26,8.969999999999999
391,542,Serge Aurier,FOR,DEF,7.0,0.0,0.0,0.0,0.0,0.46,0.0,0.39,0.0,0.0,0.46,0.0,0.0,0.0,0.42,0.0,0.0,0.41,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.0,0.64,0.56,0.0,0.38,0.0,0.57,0.45,0.08,0.36,0.55,0.45,0.07,0.51,7.480000000000001
392,608,Issa Diop,FUL,DEF,7.3,4.09,0.0,0.0,4.09,0.0,0.0,2.67,0.0,0.0,0.7,0.0,0.0,0.0,0.64,0.0,0.0,0.7,0.0,0.0,0.0,0.87,0.0,0.74,0.0,0.0,1.04,0.92,0.0,0.75,0.0,0.8,0.27,0.0,0.91,0.74,0.57,0.34,0.98,21.82
393,137,Malang Sarr,CHE,DEF,7.3,0.0,0.14,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999
394,1110,Marc Cucurella,CHE,DEF,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.0,0.96,0.0,0.74,0.88,0.0,0.7,0.52,0.21,0.56,0.7,0.67,0.59,0.72,7.699999999999999
