,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,Total_Pts
361,492,Chris Basham,SHU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,1231,Lloyd Kelly,BOU,DEF,6.7,0.0,2.27,0.0,3.23,0.0,1.57,0.0,0.0,4.68,0.0,0.0,0.0,3.29,0.0,3.03,0.0,0.0,0.0,1.2,0.0,0.0,19.27
363,3458,Igor,BHA,DEF,7.6,0.0,2.2,0.0,3.7,0.0,4.29,0.0,0.0,0.0,1.68,3.93,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,1.97,19.3
364,526,Matt Doherty,WOL,DEF,7.5,0.75,0.0,1.85,0.0,0.0,1.65,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.18,0.0,0.99,0.0,1.37,0.0,0.0,0.0,8.879999999999999
365,581,Dara O'Shea,BUR,DEF,6.7,4.65,0.0,3.22,0.0,0.0,1.36,0.0,0.0,4.08,0.0,0.0,0.0,2.05,0.0,1.88,0.0,0.0,1.7,0.0,0.0,0.0,18.939999999999998
366,1225,Joe Rothwell,BOU,MID,6.5,0.0,0.5,0.0,0.56,0.0,0.63,0.0,0.0,0.76,0.0,0.0,0.0,0.62,0.0,0.7,0.0,0.0,0.0,0.67,0.0,0.0,4.44
367,441,Javier Manquillo,NEW,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.22,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001
368,3405,Pelly Ruddock Mpanzu,LUT,MID,6.7,1.11,0.0,1.11,0.0,0.0,0.0,1.04,0.0,0.9,0.0,0.0,0.0,0.71,0.0,0.7,0.0,0.0,0.69,0.0,0.0,0.0,6.26
369,1282,Tyrell Malacia,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,845,Jesuran Rak Sakyi,CRY,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1046,Trevoh Chalobah,CHE,DEF,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1050,CJ Egan-Riley,BUR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,728,Robin Olsen,AVL,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.24,0.0,0.0,0.0,0.41000000000000003
374,475,Jack Robinson,SHU,DEF,6.7,2.2,0.0,0.0,1.48,0.0,2.15,0.0,0.0,0.95,0.0,0.0,1.25,0.0,0.0,3.27,0.0,0.0,-0.15,0.0,0.0,0.0,11.15
375,709,Wesley Fofana,CHE,DEF,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,682,Thiago Alcántara,LIV,MID,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,3209,Felipe,FOR,DEF,6.7,0.78,0.0,0.0,1.01,0.0,1.22,0.0,1.26,0.0,0.0,0.0,0.0,1.77,0.0,0.8,0.0,0.0,1.23,0.0,0.0,0.0,8.069999999999999
378,3420,Andre Brooks,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,3243,Thomas Kaminski,LUT,GK,6.3,2.96,0.0,2.52,0.0,0.0,0.0,2.34,0.0,3.78,0.0,0.0,0.0,2.77,0.0,3.8,0.0,0.0,3.2,0.0,0.0,0.0,21.369999999999997
380,1319,Moussa Niakhate,FOR,DEF,6.6,3.56,0.0,0.0,2.2,0.0,2.7,0.0,2.04,0.0,0.0,0.0,0.0,3.01,0.0,1.18,0.0,0.0,1.95,0.0,0.0,0.0,16.64
381,2077,Pablo Sarabia,WOL,MID,6.8,2.09,0.0,2.41,0.0,0.0,1.81,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.27,0.0,1.23,0.0,1.38,0.0,0.0,0.0,11.45
382,3213,Hamed Junior Traorè,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.19,0.0,0.0,0.0,0.17,0.0,0.0,0.78
383,1233,Adam Smith,BOU,DEF,6.9,0.0,2.52,0.0,2.74,0.0,1.24,0.0,0.0,3.27,0.0,0.0,0.0,1.84,0.0,1.37,0.0,0.0,0.0,0.67,0.0,0.0,13.65
384,670,Jayden Bogle,SHU,DEF,6.7,2.3,0.0,0.0,1.82,0.0,2.42,0.0,0.0,1.29,0.0,0.0,1.51,0.0,0.0,3.26,0.0,0.0,0.33,0.0,0.0,0.0,12.93
385,3398,Cauley Woodrow,LUT,FOR,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2068,Saša Lukić,FUL,MID,6.5,0.0,0.29,0.0,0.44,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.52,0.0,0.54,0.0,0.0,0.0,0.53,0.0,0.0,3.3
387,214,Mason Holgate,EVE,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1,Calum Chambers,AVL,DEF,7.3,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,0.4,0.0,0.54,0.0,0.0,0.32,0.0,0.0,0.48,0.0,0.0,0.0,2.3200000000000003
389,260,Jay Stansfield,FUL,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1579,Luca Koleosho,BUR,MID,6.8,3.01,0.0,2.37,0.0,0.0,2.05,0.0,0.0,2.47,0.0,0.0,0.0,2.09,0.0,2.18,0.0,0.0,1.92,0.0,0.0,0.0,16.09
391,321,Jonny Evans,MUN,DEF,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,507,Fraser Forster,TOT,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.23
393,452,Martin Dúbravka,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.17,0.0,0.43000000000000005
394,291,Jack Harrison,EVE,MID,7.7,3.2,0.0,0.0,0.0,3.13,0.0,3.3,0.0,3.04,0.0,0.0,0.0,2.95,0.0,0.0,2.46,0.0,3.05,0.0,0.0,0.0,21.13
395,916,Max Aarons,BOU,DEF,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,1.1,0.0,2.12,0.0,0.0,0.0,1.41,0.0,0.0,5.140000000000001
396,3367,Ameen Al-Dakhil,BUR,DEF,6.6,1.06,0.0,1.09,0.0,0.0,0.65,0.0,0.0,1.26,0.0,0.0,0.0,0.96,0.0,0.88,0.0,0.0,0.85,0.0,0.0,0.0,6.75
397,1234,Jaidon Anthony,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,878,Shandon Baptiste,BRE,MID,6.5,1.09,0.0,0.0,0.91,0.0,0.85,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.74,0.0,0.0,0.48,5.690000000000001
399,2414,Anass Zaroury,BUR,MID,7.0,0.24,0.0,0.23,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.25,0.0,0.26,0.0,0.0,0.24,0.0,0.0,0.0,1.64
400,1201,Rodrigo Bentancur,TOT,MID,7.7,0.0,0.71,0.0,0.0,1.26,0.0,1.13,1.31,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.13,0.0,1.45,0.0,0.0,8.34
401,3400,Admiral Muskwe,LUT,FOR,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,3187,Noni Madueke,CHE,MID,7.9,0.0,1.01,0.0,0.93,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.71,0.0,0.77,0.0,0.75,0.0,0.0,0.0,5.92
403,33,Cédric Soares,ARS,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21
404,419,Donny van de Beek,MUN,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,3386,Chiedozie Ogbene,LUT,FOR,6.8,2.56,0.0,2.46,0.0,0.0,0.0,2.29,0.0,2.61,0.0,0.0,0.0,2.4,0.0,2.51,0.0,0.0,2.63,0.0,0.0,0.0,17.46
406,668,Max Lowe,SHU,DEF,6.7,0.66,0.0,0.0,0.7,0.0,0.94,0.0,0.0,0.59,0.0,0.0,0.71,0.0,0.0,1.3,0.0,0.0,0.24,0.0,0.0,0.0,5.14
407,958,Will Hughes,CRY,MID,6.6,0.0,2.35,0.0,2.4,0.0,2.06,0.0,0.0,1.77,0.0,2.07,0.0,0.0,0.0,0.0,2.01,0.0,1.79,0.0,0.0,0.0,14.45
408,26,Reiss Nelson,ARS,MID,6.8,0.0,0.0,0.33,0.0,0.0,0.28,0.0,0.0,0.0,0.35,0.0,0.0,0.31,0.0,0.0,0.0,0.43,0.0,0.38,0.0,0.0,2.08
409,1278,Stefan Ortega,MCI,GK,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.21,1.12
410,3370,Enock Agyei,BUR,MID,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,3376,Benson Manuel,BUR,MID,7.0,0.28,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.0,0.0,0.31,0.0,0.33,0.0,0.0,0.36,0.0,0.0,0.0,2.2100000000000004
412,3372,Scott Twine,BUR,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,3473,Jacob Brown,LUT,FOR,6.5,1.41,0.0,1.41,0.0,0.0,0.0,1.28,0.0,1.68,0.0,0.0,0.0,1.41,0.0,1.62,0.0,0.0,1.55,0.0,0.0,0.0,10.36
414,484,Oliver Norwood,SHU,MID,7.0,2.58,0.0,0.0,2.29,0.0,2.19,0.0,0.0,2.43,0.0,0.0,2.32,0.0,0.0,3.16,0.0,0.0,1.87,0.0,0.0,0.0,16.84
415,150,Callum Hudson-Odoi,FOR,MID,7.7,1.22,0.0,0.0,1.22,0.0,1.24,0.0,1.42,0.0,0.0,0.0,0.0,1.53,0.0,1.22,0.0,0.0,1.45,0.0,0.0,0.0,9.299999999999999
416,694,Bertrand Traoré,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.23,0.0,0.0,0.0,0.42000000000000004
417,1778,Wataru Endo,LIV,MID,7.3,0.0,0.96,0.0,0.98,0.0,0.93,0.0,0.0,0.0,1.08,0.0,0.0,0.94,0.0,1.02,0.0,0.0,0.0,0.0,1.02,0.0,6.93
418,463,Jonjo Shelvey,FOR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,861,William Osula,SHU,FOR,6.6,0.27,0.0,0.0,0.35,0.0,0.42,0.0,0.0,0.34,0.0,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.26,0.0,0.0,0.0,2.2300000000000004
420,3495,Odisseas Vlachodimos,FOR,GK,6.3,4.6,0.0,0.0,3.68,0.0,4.29,0.0,3.73,0.0,0.0,0.0,0.0,4.61,0.0,3.14,0.0,0.0,3.8,0.0,0.0,0.0,27.85
421,1165,Lewis Hall,NEW,MID,6.5,1.54,0.0,0.0,0.0,1.51,0.0,1.29,0.0,1.45,0.0,0.0,0.0,1.28,0.0,1.45,0.0,0.0,0.0,0.0,1.21,0.0,9.73
422,963,Ryan John Giles,LUT,DEF,6.9,0.39,0.0,0.51,0.0,0.0,0.0,0.52,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.49,0.0,0.0,0.46,0.0,0.0,0.0,3.17
423,1692,Benoît Badiashile,CHE,DEF,8.4,0.0,3.12,0.0,1.33,0.0,0.0,1.91,0.0,2.34,0.0,0.0,0.0,0.0,1.6,0.0,1.8,0.0,1.64,0.0,0.0,0.0,13.74
424,597,Ben Johnson,WHU,DEF,7.2,0.0,0.24,0.0,0.0,0.22,0.0,0.3,0.0,0.0,0.43,0.0,0.0,0.4,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.43,2.29
425,1401,Mikkel Damsgaard,BRE,MID,6.9,0.89,0.0,0.0,0.96,0.0,1.29,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,1.69,0.0,1.31,0.0,0.0,0.79,8.34
426,3151,Facundo Buonanotte,BHA,MID,7.0,0.0,1.42,0.0,1.24,0.0,0.96,0.0,0.0,0.0,0.49,0.55,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.59,5.87
427,663,Ryan Fraser,NEW,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,617,Leander Dendoncker,AVL,MID,6.7,0.0,0.87,0.0,0.93,0.0,0.41,0.0,0.0,0.0,0.48,0.0,0.57,0.0,0.0,0.43,0.0,0.0,0.49,0.0,0.0,0.0,4.18
429,1302,Harry Arter,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1387,Chris Richards,CRY,DEF,7.0,0.0,0.41,0.0,0.72,0.0,0.61,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.79,0.0,0.96,0.0,0.0,0.0,4.74
431,3375,Denis Franchi,BUR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,707,Andi Zeqiri,BHA,FOR,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,1028,Frank Onyeka,BRE,MID,6.5,1.62,0.0,0.0,1.38,0.0,1.34,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.09,0.0,0.0,0.68,8.63
434,740,Folarin Balogun,ARS,FOR,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1004,Nuno Tavares,FOR,DEF,7.1,0.38,0.0,0.0,0.33,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.59,0.0,0.38,0.0,0.0,0.5,0.0,0.0,0.0,3.1399999999999997
436,1322,Flynn Downes,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1266,Rodrigo Muniz,FUL,FOR,6.7,0.0,0.0,0.0,0.47,0.0,0.0,0.96,0.0,0.86,0.0,0.0,0.0,1.16,0.0,1.19,0.0,0.0,0.0,1.08,0.0,0.0,5.720000000000001
438,1392,Orel Mangala,FOR,MID,6.7,2.25,0.0,0.0,1.77,0.0,1.71,0.0,1.85,0.0,0.0,0.0,0.0,1.83,0.0,1.69,0.0,0.0,1.79,0.0,0.0,0.0,12.89
439,1216,Dara Costelloe,BUR,FOR,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1308,Giulian Biancone,FOR,DEF,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,137,Malang Sarr,CHE,DEF,7.3,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
442,188,Wayne Hennessey,FOR,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3471,Vinicius Souza,SHU,MID,6.7,2.52,0.0,0.0,2.93,0.0,2.28,0.0,0.0,2.86,0.0,0.0,2.55,0.0,0.0,2.52,0.0,0.0,2.01,0.0,0.0,0.0,17.67
444,3196,Jhon Durán,AVL,MID,6.7,0.0,0.69,0.0,0.63,0.0,0.6,0.0,0.0,0.0,0.65,0.0,0.87,0.0,0.0,0.62,0.0,0.0,0.93,0.0,0.0,0.0,4.989999999999999
445,1074,Lewis Dobbin,EVE,FOR,6.5,0.23,0.0,0.0,0.0,0.22,0.0,0.33,0.0,0.32,0.0,0.0,0.0,0.31,0.0,0.0,0.28,0.0,0.29,0.0,0.0,0.0,1.9800000000000002
446,555,Giovani Lo Celso,TOT,MID,7.6,0.0,0.94,0.0,0.0,1.41,0.0,1.18,1.17,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,1.0,0.0,1.06,0.0,0.0,7.899999999999999
447,265,Tom Cairney,FUL,MID,6.7,0.0,0.25,0.0,0.36,0.0,0.0,0.39,0.0,0.39,0.0,0.0,0.0,0.43,0.0,0.49,0.0,0.0,0.0,0.47,0.0,0.0,2.7800000000000002
448,368,Caoimhín Kelleher,LIV,GK,6.1,0.0,1.22,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62
449,117,Jóhann Berg Guðmundsson,BUR,MID,7.0,2.56,0.0,2.1,0.0,0.0,1.77,0.0,0.0,2.07,0.0,0.0,0.0,1.75,0.0,1.53,0.0,0.0,1.42,0.0,0.0,0.0,13.2
450,3504,Ibrahim Sangaré,FOR,MID,7.1,2.58,0.0,0.0,2.53,0.0,2.54,0.0,2.8,0.0,0.0,0.0,0.0,3.06,0.0,2.75,0.0,0.0,2.96,0.0,0.0,0.0,19.22
451,384,Scott Carson,MCI,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,529,Dele Alli,EVE,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.0,0.46,0.0,0.0,0.52,0.0,0.82,0.0,0.0,0.0,2.28
453,532,Japhet Tanganga,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1348,Keane Lewis-Potter,BRE,MID,7.2,2.16,0.0,0.0,1.65,0.0,1.84,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,2.04,0.0,1.63,0.0,0.0,0.95,12.09
455,1365,Djed Spence,TOT,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,3508,Nicolás Domínguez,FOR,MID,7.5,3.28,0.0,0.0,3.0,0.0,2.75,0.0,3.01,0.0,0.0,0.0,0.0,3.17,0.0,2.65,0.0,0.0,2.59,0.0,0.0,0.0,20.45
457,1382,Joseph Hodge,WOL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,6,Mohamed Elneny,ARS,MID,6.5,0.29,0.0,0.33,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.29,0.0,0.0,0.0,0.34,0.0,0.3,0.0,0.0,2.0300000000000002
459,103,Jack Cork,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.36,0.0,0.0,0.0,0.33,0.0,0.41,0.0,0.0,0.34,0.0,0.0,0.0,1.61
460,338,Divock Origi,FOR,FOR,7.3,1.37,0.0,0.0,1.58,0.0,1.62,0.0,1.88,0.0,0.0,0.0,0.0,2.01,0.0,1.51,0.0,0.0,1.82,0.0,0.0,0.0,11.790000000000001
461,553,Ryan Sessegnon,TOT,DEF,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,730,Facundo Pellistri,MUN,MID,6.5,0.55,0.0,0.0,0.75,0.0,0.9,0.0,0.0,0.0,0.57,0.0,0.0,0.68,0.0,0.74,0.0,0.0,0.72,0.0,0.0,0.0,4.91
463,1104,Maxwel Cornet,WHU,MID,7.2,0.0,0.33,0.0,0.0,0.37,0.0,0.49,0.0,0.0,0.52,0.0,0.0,0.44,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.52,3.04
464,3505,Jean-Ricner Bellegarde,WOL,MID,6.6,2.47,0.0,1.99,0.0,0.0,1.94,0.0,0.0,0.0,1.94,0.0,0.0,0.0,1.98,0.0,1.83,0.0,1.94,0.0,0.0,0.0,14.09
465,549,Tanguy Ndombele,TOT,MID,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,3186,Dango Ouattara,BOU,MID,6.8,0.0,1.28,0.0,1.3,0.0,1.21,0.0,0.0,1.57,0.0,0.0,0.0,1.3,0.0,1.41,0.0,0.0,0.0,1.28,0.0,0.0,9.35
467,1246,Lewis Cook,BOU,MID,6.7,0.0,2.49,0.0,2.96,0.0,2.15,0.0,0.0,2.88,0.0,0.0,0.0,2.24,0.0,2.19,0.0,0.0,0.0,2.14,0.0,0.0,17.05
468,1160,Jarrell Quansah,LIV,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.18,0.0,0.26,0.0,0.0,0.0,0.0,0.23,0.0,0.87
469,874,Charlie Goode,BRE,DEF,6.5,0.23,0.0,0.0,0.28,0.0,0.37,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
470,428,Eric Bailly,MUN,DEF,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,444,Mark Gillespie,NEW,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1385,Kevin Mbabu,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,683,Arijanet Muric,BUR,GK,6.5,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.46,0.0,0.0,0.0,0.47,0.0,0.45,0.0,0.0,0.46,0.0,0.0,0.0,2.0300000000000002
474,671,Brandon Austin,TOT,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,3401,Jordan Clark,LUT,MID,6.8,0.68,0.0,0.69,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0.0,0.0,0.48,0.0,0.47,0.0,0.0,0.47,0.0,0.0,0.0,4.24
