,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,Total_Pts
513,3392,Louie Watson,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,38,Kortney Hause,AVL,DEF,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,47,Tom Heaton,MUN,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,75,Steven Alzate,BHA,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1027,Albert Sambi Lokonga,LUT,MID,6.8,0.0,0.0,0.0,0.0,0.17,0.0,0.69,0.0,0.0,0.0,1.02,0.0,1.51,0.0,0.0,1.55,0.0,0.0,0.0,4.9399999999999995
518,2342,Adam Davies,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.13,0.0,0.0,0.0,0.35
519,1309,Alexander Mighten,FOR,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2122,Anis Ben Slimane,SHU,MID,7.0,0.0,0.75,0.0,0.77,0.0,0.0,0.69,0.0,0.0,0.69,0.0,0.0,0.85,0.0,0.0,0.79,0.0,0.0,0.0,4.54
521,1399,Gonçalo Guedes,WOL,MID,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,3394,Luke Berry,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,257,Marcus Bettinelli,CHE,GK,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,3205,Yasin Ayari,BHA,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3460,Jacob Bruun Larsen,BUR,MID,7.0,0.71,0.0,0.0,0.68,0.0,0.0,0.87,0.0,0.0,0.0,0.73,0.0,0.81,0.0,0.0,0.64,0.0,0.0,0.0,4.44
526,524,Michael Obafemi,BUR,FOR,6.7,0.3,0.0,0.0,0.31,0.0,0.0,0.3,0.0,0.0,0.0,0.22,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,1.67
527,821,Thomas Mcgill,BHA,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,729,Terence Kongolo,FUL,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,838,Jaden Philogene Bidace,AVL,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,3491,Murillo,FOR,MID,7.0,0.0,1.71,0.0,2.12,0.0,2.05,0.0,0.0,0.0,0.0,2.16,0.0,1.88,0.0,0.0,2.06,0.0,0.0,0.0,11.979999999999999
531,852,Daniel Jebbison,SHU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,488,John Fleck,SHU,MID,6.8,0.0,0.7,0.0,0.7,0.0,0.0,0.66,0.0,0.0,0.63,0.0,0.0,0.79,0.0,0.0,0.74,0.0,0.0,0.0,4.22
533,3402,Gabriel Osho,LUT,DEF,6.9,1.28,0.0,0.0,0.0,0.7,0.0,1.97,0.0,0.0,0.0,1.49,0.0,2.67,0.0,0.0,1.77,0.0,0.0,0.0,9.879999999999999
534,882,Mads Bech Sørensen,BRE,DEF,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,252,Tyrese Francois,FUL,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,891,Sergi Canós,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,3431,Yasser Larouci,SHU,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,586,Darren Randolph,BOU,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,443,Isaac Hayden,NEW,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1358,Thomas Strakosha,BRE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,356,Loris Karius,NEW,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1325,Clément Lenglet,AVL,DEF,7.7,0.0,0.29,0.0,0.39,0.0,0.0,0.0,0.44,0.0,0.71,0.0,0.0,0.4,0.0,0.0,0.78,0.0,0.0,0.0,3.01
543,1321,Luis Sinisterra,BOU,MID,7.7,0.0,1.3,0.0,1.45,0.0,0.0,2.0,0.0,0.0,0.0,1.61,0.0,1.69,0.0,0.0,0.0,1.47,0.0,0.0,9.520000000000001
544,763,Jakub Moder,BHA,MID,6.7,0.0,0.74,0.0,0.51,0.0,0.0,0.0,0.33,0.35,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.43,2.7700000000000005
545,3197,Máximo Perrone,MCI,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,762,Amad Diallo,MUN,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,3379,Darko Churlinov,BUR,MID,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,3419,Jordan Amissah,SHU,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,3459,Ionuț Radu,BOU,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.19
550,607,Conor Coventry,WHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,806,Tyler Onyango,EVE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1468,Gonzalo Montiel,FOR,DEF,7.0,0.0,0.22,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.3,0.0,0.24,0.0,0.0,0.28,0.0,0.0,0.0,1.46
553,1224,Emiliano Marcondes,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31
554,3360,Gavin Kilkenny,BOU,MID,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.13,0.0,0.0,0.46
555,915,Andrew Omobamidele,FOR,DEF,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,3527,Alex Matos,CHE,FOR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,3487,Carlos Baleba,BHA,MID,6.7,0.0,1.62,0.0,1.39,0.0,0.0,0.0,1.08,1.21,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,1.22,7.7299999999999995
558,1318,Tyler Adams,BOU,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3391,Glen Rea,LUT,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,1264,Malcolm Ebiowei,CRY,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.37
561,966,Konstantinos Mavropanos,WHU,DEF,7.3,0.0,0.0,0.38,0.0,0.52,0.0,0.0,0.72,0.0,0.0,0.63,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.56,3.24
562,1376,Joseph Whitworth,CRY,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1466,Yehor Yarmoliuk,BRE,MID,6.6,0.0,0.47,0.0,0.44,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.44,0.0,0.0,0.0,2.16
564,3474,Youssef Chermiti,EVE,FOR,6.7,0.0,0.0,0.28,0.0,0.3,0.0,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.28,0.0,0.35,0.0,0.0,0.0,1.9300000000000002
565,1177,Oscar Bobb,MCI,MID,7.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
566,3507,Mike Trésor,BUR,MID,7.0,0.83,0.0,0.0,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.84,0.0,0.93,0.0,0.0,0.79,0.0,0.0,0.0,5.22
567,235,Jean-Philippe Gbamin,EVE,MID,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,378,Tommy Doyle,WOL,MID,7.2,0.35,0.0,0.0,0.35,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.39,0.0,0.4,0.0,0.45,0.0,0.0,0.0,2.2800000000000002
569,221,João Virgínia,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,1223,Mark Travers,BOU,GK,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1379,Lewis O'Brien,FOR,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,788,Andy Lonergan,EVE,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,1068,Roméo Lavia,CHE,MID,7.7,0.0,0.19,0.0,0.0,0.49,0.0,0.81,0.0,0.0,0.0,0.0,0.79,0.0,0.85,0.0,0.86,0.0,0.0,0.0,3.99
574,863,Hannibal Mejbri,MUN,MID,6.7,0.0,0.93,0.0,1.03,0.0,0.0,0.0,0.53,0.0,0.0,0.57,0.0,0.65,0.0,0.0,0.57,0.0,0.0,0.0,4.28
575,862,Tim Iroegbunam,AVL,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,918,Tim Krul,LUT,GK,6.3,0.15,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0.9400000000000001
577,180,Andros Townsend,LUT,MID,6.9,1.95,0.0,0.0,0.0,1.82,0.0,2.09,0.0,0.0,0.0,1.88,0.0,2.0,0.0,0.0,2.04,0.0,0.0,0.0,11.779999999999998
578,2,Matt Macey,LUT,GK,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,319,Luke Thomas,SHU,DEF,7.1,0.0,1.87,0.0,2.48,0.0,0.0,1.22,0.0,0.0,1.44,0.0,0.0,3.51,0.0,0.0,0.16,0.0,0.0,0.0,10.68
580,3480,Hannes Delcroix,BUR,DEF,6.7,1.06,0.0,0.0,0.62,0.0,0.0,1.3,0.0,0.0,0.0,0.96,0.0,0.93,0.0,0.0,0.8,0.0,0.0,0.0,5.67
581,232,Tom Davies,SHU,MID,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,1018,Saman Ghoddos,BRE,MID,6.5,0.0,0.69,0.0,0.68,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.67,0.0,0.0,0.0,3.4699999999999998
583,2144,Ethan Horvath,FOR,GK,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,3466,Matheus França,CRY,MID,7.4,0.0,1.52,0.0,1.32,0.0,0.0,1.0,0.0,1.33,0.0,0.0,0.0,0.0,1.27,0.0,1.37,0.0,0.0,0.0,7.81
