sky_id,quick_ref,sky_pos,ffstuff_team,sky_value,sky_status,own,1k_own,spreadex_player,review_player,ffstuff_player,fpl_id,fpl_code,tff_id,fanteam_id,fbref_code,fbref_player,short_team,FW,LW,RW,AM,DM,LB,CB,RB,GK,CM,WB,LM,RM,pos_sum,pos_g,pos_xg,pos_npxg,pos_a,pos_sot,pos_pass,pos_tack,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,on_pens,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tack_weight,past_yc_weight,noise_factor,sv_per_sot,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_xg,bl_npxg,bl_a,bl_pass,bl_tack,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_fpl_a,bl_p_30_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,fpl_pos,fpl_value,bl_bps,market_odds_g,market_odds_a
762,"Diallo,Amad",MID,Man Utd,7.0,A,0.0,0.0,0,0,"Diallo,Amad",371.0,493250.0,493250.0,198784.0,9dc96f10,Amad Diallo,MUN,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2615192463672873,0.24866105836244362,0.22787586096114876,0.21524322948174854,0.8333247500664438,22.04798387266404,1.3569579588199128,1.2432297722892084e-05,0.10812921064803574,0.0036249069180141393,0.6499023478562953,0.8999966691637626,0.3801558735105523,1.09,0.0,0.15612496315825014,0.15612496315825014,0.15672765330000918,0.12771662430668698,0.09953773019695325,0.05399972547936803,0.0436414859058506,0.1442801267332579,1.8438750368417498,0.0,40,2,1,0.0,0.0,0.0,0.26274081386651726,0.23653593255103825,0.2130715260951048,0.20206167416294005,24.14171340762981,1.616155195243345,0.8385491781150418,0.10715823424520672,0.0025006080048912906,8.576303863296731e-06,0.0,12,0.25,0.9,0.38,0.9,0.38,2.3765488,1.9655970000000003,3.3892848000000004,1.4163864000000002,0.5638220000000002,1.0587061,4.6277282,0.611923,0.2993798,0.0113403,3.5368872000000002,0.33557830000000005,0.9098505,2.1110449115971424,1.845322313214916,3.595767708376832,1.4449498269090448,0.5374254183299886,1.0193473678761016,4.920628443624772,0.612140411682307,0.5107822910199806,0.015145510890169156,3.6877700513881777,0.31952415854652566,0.868871052259197,83.7125,0.12663729401042748,0.12663729401042748,0.12663729401042748,0.12663729401042748,0.07963018415756258,0.07963018415756258,0.07963018415756258,0.07963018415756258,0.07963018415756258,0.12663729401042748,0.12663729401042748,0.10373209420605001,0.12663729401042748,0.06984178217329554,0.511845996844464,0.023653593255103827,0.19559587385502994,0.0030291021780338313,0.0015145510890169156,0.0015145510890169156,0.7693111725826071,0.2735749759201419,0.31,0.07,0.02,0.07,3.0,44.0,15.72,,
730,"Rebollo,Facundo",MID,Man Utd,6.5,A,0.02,0.0,0,Pellistri,"Rebollo,Facundo",394.0,488404.0,488404.0,1783662.0,ac7e7b1c,Facundo Pellistri,MUN,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.89,1.0,0.15652636112012808,0.16582308291940373,0.15386923405001135,0.13604183923213173,0.5734277844325166,26.935996408951834,1.8667477242969783,0.001785158197677233,0.13754053081941836,0.002015531974825749,0.6767775333251471,0.8910744049494649,0.4603320774557643,0.97,0.0,0.12209126988997937,0.12725656909302682,0.12725656909302682,0.09352185953957255,0.21794438036788655,0.4043121171498609,0.332726287082192,0.0,1.8779087301100206,0.0,40,10,4,0.03,0.03,0.0,0.13741585891971414,0.16204489214895054,0.1516122490741336,0.13021096072454855,23.30084143111828,2.0933503156790865,0.5494149368823971,0.13754053081941836,0.001784611132316137,0.0015806314324512901,0.0,0,0.25,0.89,0.47,0.89,0.47,2.1238432,1.6712098000000002,2.1438735999999996,1.2063127999999999,1.0465109,1.2624606999999999,5.258253000000001,0.6990198,0.2062266,0.0149968,2.0835760000000003,0.1942053,1.1778565,2.0689852342589745,1.5719897258175135,2.3131277342598446,1.3067792443291326,1.1115567233944903,1.4523378419232829,5.218601059903238,0.6520364864426866,0.6383868914250581,0.01342790066362292,2.232150442705305,0.18937465305768092,1.223958449462168,71.18333333333332,0.10461560708798402,0.10461560708798402,0.10461560708798402,0.10461560708798402,0.18227656368281664,0.18227656368281664,0.18227656368281664,0.18227656368281664,0.18227656368281664,0.10461560708798402,0.10461560708798402,0.07911637394349619,0.10461560708798402,0.044119164480572876,0.4255501716355155,0.016204489214895056,0.15630128770529236,0.0026855801327245843,0.0013427900663622921,0.0013427900663622921,0.5664071514251516,0.1866689954259579,0.27,0.13,0.04,0.0,3.0,42.0,16.24,,
3385,"Onyedinma,Fred",MID,Luton,6.6,A,0.01,0.0,0,0,"Onyedinma,Fred",329.0,168035.0,0.0,3584385.0,387d06b2,Fred Onyedinma,LUT,0.01,0.14,0.05,0.23,0.0,0.0,0.0,0.0,0,0.0,0.54,0.02,0.02,1.0,0.11631174039323525,0.10859529491074334,0.10068525593952887,0.09722216408408921,0.338546896874184,25.810293938791247,1.4581082005190378,0.0024832267484805877,0.16413738601284902,0.006175765402866994,0.7057014866314466,0.9039550142868076,0.4832504587699583,0.99,0.0,0.25655688554436556,0.26197709029466193,0.26197709029466193,0.254270954917127,0.2867431305497787,0.354822746480041,0.3451439189045039,0.26190309610372925,1.7434431144556344,0.0,39,7,7,0.05,0.03,0.0,0.09077285643659952,0.0941833711755451,0.08834558119812679,0.08584907627731249,22.521940482094394,1.5041844650167633,0.31334050097493515,0.16493171406524645,0.006557196101799296,0.0026365970358041032,0.0,0,0.25,0.91,0.58,0.91,0.58,1.689527,0.9909410000000001,2.220109,1.0113634,1.1993872,0.9678591999999999,4.5695408,0.7058128,0.27595040000000004,0.011818400000000001,2.1713764,0.146615,0.9297552,1.775808272207006,0.833526534335373,2.3755687924948785,1.1014019643310917,1.2614695235762674,0.9414592753268929,4.959613798087931,0.682616874619778,0.6724813582233916,0.009337760481052513,2.4599689728625163,0.1590234682932803,1.172900835818235,68.01904761904763,0.20989639197755092,0.20989639197755092,0.20989639197755092,0.20989639197755092,0.24613114449212098,0.24613114449212098,0.24613114449212098,0.24613114449212098,0.24613114449212098,0.20989639197755092,0.20989639197755092,0.20877359138729382,0.20989639197755092,0.026238637615843656,0.2298439026531714,0.00941833711755451,0.08923796080618868,0.0018675520962105026,0.0009337760481052513,0.0009337760481052513,0.3165055565403385,0.12554623180355967,0.24,0.09,0.02,0.0,3.0,50.0,,,
378,"Doyle,Thomas",MID,Wolves,7.2,A,0.01,0.0,0,0,"Doyle,Thomas",351.0,220394.0,220394.0,3651914.0,5526deb1,Tommy Doyle,WOL,0.0,0.0,0.0,0.33,0.07,0.0,0.0,0.0,0,0.59,0.02,0.0,0.0,1.0,0.09593391776468634,0.09268912475806775,0.08097298135893388,0.08164945991112801,0.30923747250345446,39.75221304011427,2.054530858345794,0.0012614560027995382,0.22710018296848272,0.005999869430285708,0.7261612870325652,0.9126165208720718,0.5504541048929783,0.99,0.0,0.0,0.306928769919139,0.306928769919139,0.19932735924135092,0.5746306292705197,1.0,0.9081557755863119,0.24448699891549508,2.0,0.0,38,21,25,0.24,0.24,0.08,0.09593391776468634,0.07149109928364716,0.0633709773662057,0.07813658751275254,58.14733097553711,1.8994054852624636,0.2771951285466733,0.19857918445758294,0.007670059473366844,0.0016126088537308945,0.0,17,0.2352,0.88,0.47,0.92,0.66,0.81939,1.02042,1.9633756999999998,1.2648091000000001,1.1977416,1.2404448000000003,6.5848572,1.0731096,0.35984520000000003,0.0210924,1.7329029000000002,0.0668775,1.3408092,0.7433167181492149,0.9168757536081061,1.5521964320835684,1.0365968389855005,1.2030048797892854,1.5067300589240653,6.929845892948141,1.0422831961179226,1.0766267476987599,0.01591330849068604,1.36212519401336,0.05621308762586925,1.219561203780028,84.60000000000001,0.24554301593531122,0.24554301593531122,0.24554301593531122,0.24554301593531122,0.46691867217262994,0.46691867217262994,0.46691867217262994,0.46691867217262994,0.46691867217262994,0.24554301593531122,0.24554301593531122,0.15946188739308073,0.24554301593531122,0.01882118027776309,0.24875308528021467,0.0071491099283647165,0.06401108824869263,0.0031826616981372085,0.0015913308490686042,0.0015913308490686042,0.279995079340074,0.1115427197657037,0.89,0.18,0.16,0.24,3.0,44.0,14.11,,
26,"Nelson,Reiss",MID,Arsenal,6.8,A,0.04,0.0,0,Nelson,"Nelson,Reiss",578.0,200641.0,200641.0,77164.0,c5bdb6e3,Reiss Nelson,ARS,0.0,0.08,0.9,0.0,0.0,0.0,0.0,0.0,0,0.01,0.0,0.0,0.0,1.0,0.328476633876366,0.3124514535355948,0.2854247652555459,0.26570381654622954,0.910291116175997,31.780476071821564,1.1714638971879965,1.6412598425506046e-05,0.09122562193323801,0.002457058105406296,0.6527308420891766,0.8994511326861682,0.38490045921495014,1.03,0.0,0.11967379421538314,0.12247551602435668,0.12247551602435668,0.08390186018437149,0.18979677590950353,0.32095536660208557,0.25438710362471706,0.10159792734955551,1.8803262057846168,0.0,39,22,10,0.03,0.03,0.0,0.30873585443455925,0.28863932275054077,0.2649227420640203,0.26223444501152476,35.17031552066405,1.5682194298149565,0.839739806402123,0.08195728782364688,0.0012963617678257797,8.659406573531293e-06,0.0,7,0.0294,0.85,0.25,0.9,0.38,2.9265940000000006,2.4093094,4.7764584,1.9859616,0.4915915000000001,0.9070256999999999,3.9802135,0.5235514,0.24849690000000002,0.009442899999999999,4.9355334,0.4198913,0.7832890000000001,2.9379163178776246,2.38022194862946,4.574602313346485,1.9653468590981176,0.6681739560188309,1.0512844763881062,4.489482588786877,0.48955590899454693,0.6178985716638676,0.008508490772428656,4.761472370863741,0.3906232140230824,0.9248515328147248,60.0,0.09895362945401767,0.09895362945401767,0.09895362945401767,0.09895362945401767,0.1527438144132986,0.1527438144132986,0.1527438144132986,0.1527438144132986,0.1527438144132986,0.09895362945401767,0.09895362945401767,0.06970395904110803,0.09895362945401767,0.08186112729778226,0.6606140984102462,0.02886393227505408,0.25720654569322354,0.0017016981544857313,0.0008508490772428656,0.0008508490772428656,0.8152813654389544,0.3545259306062912,0.67,0.06,0.04,0.0,3.0,48.0,16.11,,
2165,"Bueno Sciutto,Santiago Ignacio",DEF,Wolves,6.9,A,0.0,0.0,0,0,"Bueno Sciutto,Santiago Ignacio",697.0,231480.0,231480.0,3651663.0,edc98fac,Santiago Bueno,WOL,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0,0.0,0.0,0.0,0.0,1.0,0.036570200140803186,0.03960226220491342,0.039634324269023656,0.017737847974834617,0.11501875612530875,46.34816004281887,1.3669858181981938,0.012658004649490824,0.1869112656625525,0.011841366016177437,0.9261525523067721,0.9691450116237275,0.9044425755542261,0.98,0.0,0.0,0.30080618263710374,0.30080618263710374,0.22774492801398696,0.38841882828463453,0.6735547606728906,0.513575912736012,0.2765737793460089,2.0,0.0,38,7,13,0.13,0.13,0.13,0.036570200140803186,0.02938172941330155,0.029404147010299322,0.01772060859209687,45.321405115369124,1.3349471956240584,0.07330526019872824,0.18482447193788454,0.014089140134673278,0.015060796287216951,0.0,19,0.25,0.97,0.91,0.97,0.91,0.22581,0.21678000000000003,0.45114,0.5808788,4.1717808,1.3177728,5.811912,1.2893472000000001,0.2854224,0.05309280000000001,0.2823024,0.029519999999999998,0.824472,0.22193111733447188,0.20960026237491933,0.36947363796668325,0.6427813925099066,4.11782443583958,1.4466411697161572,5.13495772545364,1.1344898990285586,0.66064784925436,0.05017680050818564,0.21238138673304732,0.02908299897044995,0.9670970332866144,85.93333333333332,0.24768125693211498,0.24768125693211498,0.24768125693211498,0.24768125693211498,0.312463845212819,0.312463845212819,0.312463845212819,0.312463845212819,0.312463845212819,0.24768125693211498,0.24768125693211498,0.18482879503456678,0.24768125693211498,0.008644819221028001,0.05683021774175405,0.0029381729413301555,0.030004231643162575,0.01003536010163713,0.005017680050818565,0.005017680050818565,0.07480128591706964,0.03645706584435487,0.81,0.12,0.1,0.27,2.0,45.0,16.96,,
3435,"McConnell,James",FOR,Liverpool,6.6,A,0.01,0.0,0,0,"McConnell,James",629.0,491501.0,0.0,0.0,bf973eeb,James McConnell,LIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27,0.0,0.0,0.73,1.0,0.17593209307402918,0.18681480767469114,0.1714135730033099,0.15714814380198594,0.5756807346296761,47.159888189718856,2.0283894860422045,0.0017325102190791416,0.14050815318969634,0.0018726750654468947,0.7067489780920859,0.8980246934276259,0.5208230583749631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004863619220330676,0.0,0.0,2.0,0.0,40,3,0,0.0,0.0,0.0,0.17593209307402918,0.18681480767469114,0.1714135730033099,0.15714814380198594,47.583600139671994,2.0283894860422045,0.5756807346296761,0.14050815318969634,0.0016938976395681272,0.0015671138174339295,0.0,4,0.25,0.89,0.47,0.89,0.47,2.434215,2.07423,2.8073063999999994,1.7801585999999996,1.182948,1.2969112,5.8296576,0.8634183999999999,0.24541920000000003,0.017846400000000002,2.5941929999999997,0.18994499999999997,1.2544896,2.4317285864948457,2.0721112908946844,2.830059257788951,1.803960631408253,1.1806364497212243,1.3393661611679075,5.81826610464226,0.9067204317092052,0.24493963638420546,0.01782817090767316,2.5915431779792755,0.189819269959166,1.274673919198555,60.0,0.0010214436708155376,0.0010214436708155376,0.0010214436708155376,0.0010214436708155376,0.0019540590784851955,0.0019540590784851955,0.0019540590784851955,0.0019540590784851955,0.0019540590784851955,0.0010214436708155376,0.0010214436708155376,0.0006619286679510683,0.0010214436708155376,0.05142407190099297,0.5573148586741676,0.018681480767469113,0.1714135730033099,0.003565634181534632,0.001782817090767316,0.001782817090767316,0.5756807346296761,0.227510071030813,0.83,0.08,0.07,0.0,3.0,44.0,,,
197,"Kouyate,Cheikhou",MID,Nottm Forest,6.8,A,0.02,0.0,0,Kouyaté,"Kouyaté,Cheikhou",451.0,55037.0,55037.0,23544.0,8d3c902d,Cheikhou Kouyaté,FOR,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,0.95,0.0,0.02,0.01,1.0,0.06234157913944948,0.060196856546971066,0.05161971556218022,0.05981196993412093,0.20137873162967096,31.27482524057,2.299253677222018,0.0010488227912731935,0.24128761132588605,0.007128641562739868,0.7747412269987913,0.9187710665259686,0.6500791343756701,1.0,0.0,0.1853710135689742,0.19116355412922947,0.19116355412922947,0.1985745890914487,0.140094422082777,0.14192308242728674,0.13933281661051838,0.1966632328421016,1.8146289864310259,0.0,40,17,8,0.05,0.05,0.0,0.05078525742687931,0.05877493465591971,0.051837430426048964,0.0575547942622093,29.48490552698057,2.429276026366549,0.23164901676582725,0.252090690913005,0.011568759595051319,0.001702088486742033,0.0,3,0.049,0.88,0.49,0.92,0.66,0.6704958,0.8456135999999999,1.1020874999999997,0.8681399999999997,1.3873834,1.3245744000000002,7.157551000000001,1.2784253,0.3860132,0.024224799999999998,0.8756925,0.027978599999999996,1.3694395,0.5675901978331658,0.8279529103713814,1.0617514376231083,0.9165318257235652,1.5951816901851532,1.3232408552231125,7.022019961980901,1.2741051850847138,0.7712927341485722,0.02047767105708569,0.8195520521699248,0.03476696208004392,1.5342143478342936,81.26666666666668,0.1546815223619724,0.1546815223619724,0.1546815223619724,0.1546815223619724,0.11236376786522821,0.11236376786522821,0.11236376786522821,0.11236376786522821,0.11236376786522821,0.1546815223619724,0.1546815223619724,0.16377335114994876,0.1546815223619724,0.01555122912781469,0.22137692615839769,0.005877493465591971,0.051837430426048964,0.004095534211417138,0.002047767105708569,0.002047767105708569,0.23164901676582725,0.0862529168618904,0.52,0.17,0.09,0.07,3.0,48.0,,,
806,"Onyango,Tyler",MID,Everton,6.8,A,0.0,0.0,0,0,"Onyango,Tyler",650.0,461446.0,0.0,0.0,d86a1f3e,Tyler Onyango,EVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.06853000806747858,0.0658600090759134,0.05607001028603519,0.06586001210121786,0.23056251265072666,31.569748557201713,2.5330499278821805,0.0010000002266145668,0.24716998254161385,0.00725999945159275,0.7799999728062521,0.9199999932015631,0.6599999501447955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38,1,0,0.0,0.0,0.0,0.06853000806747858,0.0658600090759134,0.05607001028603519,0.06586001210121786,31.569748557201713,2.5330499278821805,0.23056251265072666,0.24716998254161385,0.011551955949831641,0.0015911789862654581,0.0,0,0.25,0.92,0.66,0.92,0.66,0.73158,0.94874,1.068,0.8639999999999999,1.5315299999999998,1.44963,7.901009999999999,1.41804,0.42471,0.026909999999999996,0.83775,0.02759,1.5069599999999999,0.7312401905677178,0.948299322561055,1.0685219197113758,0.8635986831932367,1.5310736944722396,1.4491980958373607,7.898655965447697,1.4176175077924786,0.4245834614923018,0.026897500653622685,0.8396004581038055,0.027542068143485803,1.5062600366028704,60.0,0.0004644870448648237,0.0004644870448648237,0.0004644870448648237,0.0004644870448648237,0.00029794096606672907,0.00029794096606672907,0.00029794096606672907,0.00029794096606672907,0.00029794096606672907,0.0004644870448648237,0.0004644870448648237,0.0017372909211378943,0.0004644870448648237,0.016821003085810558,0.2535398336655682,0.0065860009075913405,0.05607001028603519,0.005379500130724538,0.002689750065362269,0.002689750065362269,0.23056251265072666,0.09434598782228965,0.58,0.06,0.03,0.0,3.0,44.0,,,
1203,"Adaramola,Omotayo Daniel",DEF,Crystal Palace,6.4,A,0.01,0.0,0,0,"Adaramola,Omotayo Daniel",0.0,0.0,0.0,0.0,c150b220,Omotayo Adaramola,CRY,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0,0.0,0.0,0.0,0.0,1.0,0.031108000000000004,0.033726,0.03388,0.034034,0.11652479008127609,34.656826,1.795912,0.009399999999999999,0.17170000000000002,0.009921999999999999,0.8960000000000001,0.964,0.8600000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38,0,0,0.0,0.0,0.0,0.031108000000000004,0.033726,0.03388,0.034034,34.656826,1.795912,0.11652479008127609,0.17170000000000002,0.01096712332767165,0.01039013901230735,0.0,20,0.25,0.97,0.91,0.97,0.91,0.8705620000000001,0.41641600000000006,0.6495380000000001,0.524086,3.8743999999999996,1.382256,6.312023999999999,1.3764559999999997,0.389064,0.05080799999999999,0.555528,0.040194,0.949344,0.8705620000000001,0.41641600000000006,0.6495380000000001,0.524086,3.8743999999999996,1.382256,6.312023999999999,1.3764559999999997,0.389064,0.05080799999999999,0.555528,0.040194,0.949344,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010164,0.11261250000000002,0.0033726,0.03388,0.0101616,0.0050808,0.0050808,0.11652479008127609,0.05129172,0.66,0.06,0.04,0.0,3.0,0.0,16.03,,
3378,"Ekdal,Hjalmar",DEF,Burnley,6.6,A,0.02,0.0,0,0,"Ekdal,Hjalmar",167.0,478969.0,478969.0,3584351.0,3d554589,Hjalmar Ekdal,BUR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.03500000000000001,0.037800000000000014,0.037800000000000014,0.014700000000000006,0.10375252072476232,35.62900000000002,1.0143400000000005,0.013000000000000005,0.1771200000000001,0.012100000000000005,0.9300000000000005,0.9700000000000004,0.9100000000000005,1.01,0.0,0.20058549131889622,0.20058549131889622,0.20058549131889622,0.1470413734359488,0.2003050147723815,0.35548474978681427,0.28994425562659876,0.1900511407761749,1.7994145086811038,0.0,37,6,9,0.08,0.08,0.0,0.02797950780383864,0.030217868428145733,0.030217868428145733,0.015081716063040861,36.755940458746025,0.8885622625875735,0.094198374510115,0.20202271918108586,0.01573652340476545,0.01690700861669015,0.0,9,0.25,0.97,0.91,0.97,0.91,0.1421,0.1813,0.31284,0.4392400000000001,3.2152199999999995,1.00286,4.40504,0.97826,0.20992,0.041,0.17696,0.0266,0.62156,0.11808500594058634,0.18399782929696662,0.3217691533392397,0.4821512228658531,3.4193402738073977,1.032760065755982,4.426389577898965,0.965050765274064,0.3668358046499087,0.060582960565195375,0.18329957183634887,0.023296217820446417,0.7085816497939744,85.74444444444444,0.1690006619240933,0.1690006619240933,0.1690006619240933,0.1690006619240933,0.2024900055358109,0.2024900055358109,0.2024900055358109,0.2024900055358109,0.2024900055358109,0.1690006619240933,0.1690006619240933,0.1242023375772023,0.1690006619240933,0.009156014133728158,0.04976988634000187,0.0030217868428145736,0.029918681612025478,0.012116592113039075,0.006058296056519538,0.006058296056519538,0.09326571733674752,0.03076831420598707,0.7,0.11,0.08,0.22,2.0,39.0,12.95,,
3474,"Youssef Chermiti,",FOR,Everton,6.7,A,0.01,0.0,0,0,"Youssef Chermiti,",645.0,491012.0,491012.0,3638749.0,890f108d,Youssef Chermiti,EVE,0.85,0.0,0.0,0.04,0.0,0.11,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2819322518809381,0.3034997597188039,0.2738371700518034,0.10977206285432897,0.8062198497378056,14.744446214178467,1.0635039525888832,0.0005779381449222671,0.15761691405048356,0.005918027082833626,0.678078150868936,0.9139495048727967,0.5070135073672161,0.99,0.0,0.0,0.02288708202400301,0.02288708202400301,0.013485541532795929,0.04034711474299754,0.058974504950420135,0.04401141630102975,0.017078607443181404,2.0,0.0,38,12,2,0.0,0.0,0.0,0.2819322518809381,0.31034267566525897,0.28135897612101146,0.10829172714156624,14.90796136841643,1.0166976373937031,0.8308512540036916,0.17581971795037754,0.006698348462105939,0.0006541421710390067,0.0,0,0.0,0.88,0.39,0.91,0.48,0.7641184,0.9748437,1.6640475000000001,0.9727875,1.1065041,0.9061767,3.5265788999999996,0.3867317999999999,0.1690767,0.0102609,1.7910375000000003,0.47549139999999995,1.3973544,0.75012764760252,0.9768106144558628,1.7109362378395898,0.9721989428987824,1.0707887016909623,0.9559350687042544,3.5964427421534673,0.3742489901525071,0.2136234809861587,0.010073026352047926,1.9284293627694788,0.5013945597184536,1.4885691089012965,60.0,0.018309665619202407,0.018309665619202407,0.018309665619202407,0.018309665619202407,0.03227769179439804,0.03227769179439804,0.03227769179439804,0.03227769179439804,0.03227769179439804,0.018309665619202407,0.018309665619202407,0.012199430477280058,0.018309665619202407,0.08356361590794041,0.27127558539935726,0.0310342675665259,0.28420098598081966,0.0020146052704095854,0.0010073026352047927,0.0010073026352047927,0.8392436909128198,0.1840075012237442,0.01,0.0,0.0,0.0,4.0,48.0,7.5,,
1321,"Sinisterra,Luis",MID,Bournemouth,7.7,I,0.01,0.0,0,0,"Sinisterra,Luis",705.0,224995.0,224995.0,1783667.0,8e16dd48,Luis Sinisterra,BOU,0.0,0.83,0.06,0.02,0.0,0.01,0.0,0.0,0,0.0,0.0,0.08,0.0,1.0,0.2166987254043092,0.20890391442147643,0.18615729102315878,0.14720068310404855,0.6583471375606433,18.906677749287923,1.2820714492563487,0.00021213891217942553,0.13387041195239005,0.004806804208053124,0.6596685022794861,0.8910843096347862,0.3946781229599533,1.02,0.0,0.2612769917303609,0.26537262206248086,0.26537262206248086,0.1796775086638133,0.41084172105955263,0.6710257400928217,0.5787472065661386,0.2319833279076831,1.738723008269639,0.0,38,19,17,0.13,0.11,0.0,0.2152354212981698,0.2440304128675167,0.2273201205634784,0.1656565442149447,26.109497712061316,2.3138152566406545,0.8000647466011755,0.10704666517979197,0.0033124763356453934,0.00014618967115128588,0.0,33,0.1274,0.85,0.28,0.89,0.39,1.7357805,1.3684838999999998,2.6885828000000003,1.0457235999999999,0.6624341999999999,1.0636809999999997,4.7622770999999995,0.569693,0.20571160000000002,0.007508700000000001,2.4980179999999996,0.2820453,0.9638946000000002,1.6254499667972726,1.5298144388514892,3.4201431052458924,1.0000704336531918,0.6186573798089864,1.5552750416321495,5.428323423294179,0.7197403630684507,1.1485954393267193,0.005906660812679978,3.0024046925887076,0.3174794057282636,1.1007574306601962,89.36666666666667,0.2133577300091923,0.2133577300091923,0.2133577300091923,0.2133577300091923,0.33784325085689454,0.33784325085689454,0.33784325085689454,0.33784325085689454,0.33784325085689454,0.2133577300091923,0.2133577300091923,0.1487335258163697,0.2133577300091923,0.06955995689242439,0.42386774576660846,0.02440304128675167,0.22286286329752783,0.0011813321625359957,0.0005906660812679979,0.0005906660812679979,0.7843772025501721,0.2311219770007042,0.39,0.03,0.01,0.2,3.0,55.0,17.07,,
1004,"Nuno Tavares,",DEF,Nottm Forest,7.1,D,0.03,0.0,0,0,"Nuno Tavares,",23.0,437626.0,437626.0,230250.0,a65c844b,Nuno Tavares,FOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.01654078867647844,0.02040525901749372,0.021183154179770493,0.06479018551911807,0.10254329976448964,32.02402714315524,2.0426797693794176,0.004997541033828842,0.1727940235129111,0.006049899124348956,0.8398072156176569,0.9499053597317954,0.7795246408093292,1.01,0.0,0.26633234008451623,0.2627535139048681,0.2627535139048681,0.22702621500716458,0.3136627270360849,0.49380361973859205,0.40380259484536585,0.25113432178359035,1.7336676599154837,0.0,40,7,11,0.1,0.1,0.1,0.029264951119349694,0.03107651724250242,0.03165001771744137,0.0640585265100128,35.25373569833249,1.9448214568289046,0.18348186970610386,0.17591762883308,0.006851421801557229,0.005659641737751529,0.0,0,0.25,0.95,0.78,0.95,0.78,2.0709,0.7878000000000001,1.0845,0.56625,2.63755,1.23264,5.999490000000001,1.29898,0.4954100000000001,0.031030000000000002,1.107,0.056159999999999995,0.9555100000000001,2.137895326903785,0.7362719376467196,1.475624533999777,0.6144657178169071,2.752072157758424,1.2492577779544043,6.158910139635755,1.0372944016720487,0.8512630870137332,0.0243815276884532,1.50770763212395,0.06437757366421731,1.0775528818515188,77.06285714285715,0.21425950085552045,0.21425950085552045,0.21425950085552045,0.21425950085552045,0.2523792941226483,0.2523792941226483,0.2523792941226483,0.2523792941226483,0.2523792941226483,0.21425950085552045,0.21425950085552045,0.1816459134721194,0.21425950085552045,0.009589955368384735,0.2000826160391831,0.003107651724250242,0.0313366512053875,0.00487630553769064,0.00243815276884532,0.00243815276884532,0.1816652175307959,0.08267784440983922,0.67,0.32,0.21,0.03,2.0,40.0,,,
